InsDel1a	InsDel1b	InsDel1c	InsDel2b	InsDel3a	InsDel3b	InsDel4	InsDel5a	InsDel5b	InsDel5c	InsDel6	InsDel7	InsDel8	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_C	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_I	InsDel_J	InsDel_K	InsDel_L	InsDel_N	InsDel_O	InsDel_P	InsDel15	InsDel16	InsDel_M	InsDel23	InsDel2c	InsDel2a	InsDel_N_beta	InsDel_D	InsDel_N_alpha
C[Del(T):R5]G	0.000542310975926169	3.38108755239202e-05	0.000491804288361599	0.00923052548869117	0.0042627321846686	0.0026201884852793	0.00148804949671394	0.00308874722166759	0.00260868839192733	0.00202276888335498	0.000911926343421683	0.00263100684386239	0.000759376884533325	0.00573879093537091	0.000894584517259991	1.64078877349157e-06	0.00263566828130118	0.000294909591822998	0.0012413417194168	4.52586683759916e-06	0.000314667876378595	0.00130088613823401	0.000479236832721475	0.00027384619910005	0.000897387182304492	0.000210419388649937	0.00056031146493548	0.00363005722527374	0.000280222884832898	0.000532428316041652	0.00155565273955262	0.00136349937501889	1.01312332412517e-05	0.00221742050272068	0.00220889422228451	0.000241274893474029	0.00358229031669194	0.000835382758293699	0.00196414389779497	0.0134375428493076	0	0.000244156762933907	0.00108314979961729	0.00148452404078002	0.00174235014929265	0.00170260819378508	0.000663833991767084	0.00139182978636288
C[Del(T):R6]A	0.00123943936614753	0.00387004438147412	0.00091727790297353	0.0236431400818984	0.00399320587423205	0.00134174703767316	0.00246355627929214	0.00167751043066089	0.00156736264275077	0.00220610342465923	0.000503068096114484	0.00628574785846774	0.00053862559815516	0.00492745147840285	0.00187123604216676	0.000190814082658402	0.000856746481970595	0.00200196530313301	0.00227037942487936	1.22924778305162e-05	0.000444305117540863	0.00106040968821515	0.00055160155371534	0.000505464567667306	0.00106330310697509	0.000749717889367726	0.000578421411071926	0.00347190541169823	0.000570083779526651	0.0001508308269529	0.00236382186024894	0.00203498688907248	2.36395442295873e-05	0.00198451722743924	0.0107900767206837	0.000618545215913377	0.0207709697017283	0.00185323952565019	0.0059835257279093	0.00507335801453448	0	0.00345690246056422	0.00057767989312922	0.00343028237490028	0.00506730304186856	0.00394975998026163	0.00147166959604003	0.00955414594063351
C[Del(T):R6]C	0.00174768789074019	0.00167120830907766	0.000809135188441048	0.00853400868078663	0.00343005479437629	0.00123803832818628	0.00127703659711499	0.00176032184037419	0.00204639878432813	0.00193341273904171	0.000449116469213145	0.00339581923498294	0.000411368419786603	0.00453474195634328	0.00138085860452221	2.94376809361723e-06	0.00145303123308379	0.00054137756138242	0.00102088714910469	4.52586683759916e-06	0.000863878538187529	0.00117140813016178	0.000591726977609674	0.000584117263127321	0.000610916953067484	0.000499960703810378	0.000581058555290249	0.00765211467223037	0.00042754031593036	0.0006875544095969	0.000945511893702399	0.000949725169723073	1.01312332412517e-05	0.000313323903906437	0.00354364574021026	0.000592820950205026	0.00933653165348804	0.00149864611742812	0.00434500288283828	0.00863842040312628	0	0.000264999413428265	0.000433259919846915	0.0111206878220406	0.00338841482364223	0.00430764803769244	0.00119050655602463	0.00496784854698425
C[Del(T):R6]G	0.000171501550048258	0.000192167303545834	0.000329414131488651	0.0106752888997588	0.00314696776030331	0.00108889820476577	0.000897301713953933	0.00161309459687226	0.00144334383760189	0.00175612268200834	0.000597513990231973	0.00292943724699073	0.00034292798040181	0.00518042052941283	0.00109868018495781	2.02685672019547e-06	0.00217199304156059	0.000389605846293359	0.00125896130448456	0.000448563691015383	0.000220281530937381	0.000822004455942542	0.000523427561247312	0.000631003724453382	0.000553579322872806	0.000467295202455338	0.00140842171305995	0.00175859409796356	0.000140636879091106	8.59284248781657e-05	0.000436978942840985	0.00108555673049598	0.00357970241190893	0.000510079470547808	0.00418581996981667	0.000365216504439294	0.00757459010961652	0.000496189579794266	0.00262882003049661	0.00630741807212395	0	0.000110168295470177	0.0015164097194642	0.00168306770819054	0.00226216839723829	0.00198425273286595	0.000394248317165438	0.00372536721281694
C[Del(T):R7]A	0.00284822323456667	0.0147453017259483	0.00328002891262196	0.0317233025724594	0.00221083673636983	0.000585609817455406	0.00496160505178795	0.00054019428371852	0.00122271068986826	0.00119441898100506	0.000522085017105856	0.0161444807722619	0.000629414513201893	0.00225232244785179	0.000747069612353999	0.000771556791487742	0.00122913314764787	0.000453682165025539	0.0019214337308078	0.000215006612235575	0.000412552495357825	0.000276036837818069	0.0001565408706331	0.000263021917350862	0.00154031925979909	0.000654815454328595	0.000969792283118576	0.00759399050142911	0.000432809695153351	0.000718775917373111	0.0024292014013031	0.00173677276433494	2.36395442295873e-05	0.00130558798792095	0.00546424018689043	0.0015563322563176	0.0279167617888191	0.00458322480283651	0.0180963950654025	0.00150829562594268	0	0.000217954573741	0.000216629959923457	0.0069052487505187	0.0143165230009327	0.00962109032275989	0.00365545556732359	0.0154491177229923
C[Del(T):R7]C	0.00244235432456397	0.00255082655222243	0.0015426094007784	0.026846502586152	0.00221007925725663	0.000585168179461667	0.00346724780421603	0.000891251290444143	0.00156164811189684	0.0018657678488926	0.000351668634150611	0.0154872008446947	0.000468997513079349	0.00436174097695353	0.000495195355639651	0.000186084750311279	0.00123591550297441	0.000593485608152966	0.00188020150452678	4.6376166360584e-06	0.000723941502113679	0.00104023548938807	0.000148622355135244	0.0012546036652031	0.00184932259657797	0.00148692333333452	0.000317134095422893	0.00330226393645271	0.000441591993858336	0.00060139505640678	0.00218680843788453	0.00151526153770683	1.68853887354195e-05	0.00551430888374577	0.00767977768051936	0.00426052832933685	0.0205066281701024	0.00404639303263112	0.0143542147468713	0.00370218017276841	0	0.00175018713722622	0.000613784886449796	0.0530949803867982	0.0137074768521236	0.0111874627034418	0.0032250984447338	0.00946566646107917
C[Del(T):R7]G	0.000988823434253282	0.00136218424053032	0.0016793440947316	0.0360209518057122	0.00167494104826426	0.000474507320357321	0.00119401444960795	0.000773041842239627	0.0010617868038978	0.000742116000830983	0.000445814611873959	0.0163208941628071	0.000161237041194914	0.00325464318212492	0.000772891487451305	2.21989069354742e-06	0.000695528931542939	0.000235506045014812	0.00104147329696447	1.74888434588708e-05	0.000222109896898017	0.000603638927838168	0.000454157528590253	0.000799714944322296	0.000651280901350646	0.000420967381635917	0.000671981686923746	0.00356449856750953	0.00076851869283005	0.000189846165257565	0.00200307892864453	0.00117869596391457	2.02624664825034e-05	0.00268193606368929	0.0102436514019415	0.0011150774317415	0.0206638404682189	0.00356725321211574	0.0137830201754044	0.00164541341011929	0	0.000728897263002687	0.000397154926526339	0.0093749409388558	0.0126140840958375	0.00955526684822132	0.00282598286439348	0.0119350773554937
C[Del(T):R8]A	0.00373807159794219	0.00756814163181937	0.00512945706694338	0.00424339713191278	0.000264926010456353	0.000249511411887378	0.00427854602671254	0.000235747178185177	0.000757079253114054	0.000533347958614883	0.000413762435752111	0.0307448059437777	0.000107387677442632	0.000770721770732622	0.00129806620248066	0.000571091010161743	0.000811166482667153	0.000651619289766887	0.000583753633852137	0.000204558006079636	0.000739336343502231	0.00062935430660976	0.000122937068817881	0.00142891149521963	0.00438728272282769	0.000874948252830285	0.000312536596210419	4.7310371582417e-05	0.000773337697760478	0.00102867016560008	0.000678276630442926	0.00121430802375109	6.75415549416779e-06	0.00181691468570392	0.00120455119989376	0.00212901623998136	0.00653575116642599	0.00756870696053373	0.029536350547289	0	0	0.00117373897498227	0.000469364913167491	0.0118958887950566	0.0245508449342651	0.0129983690512757	0.00601334646923472	0.0111515850083735
C[Del(T):R8]C	0.00202834751722221	0.00183280671638462	0.00236848899996188	0.00241720248780454	0.000947216084126739	0.000405344215847033	0.00589540062409743	0.000313176202644956	0.000773103539337501	0.000821083187803671	0.000345939675621814	0.0272912479120803	0.000741072059676519	0.00229195469290345	0.000702517404376887	0.00038389631450369	0.00111171161206573	0.000303582854097552	0.00438781605692564	6.98436240370241e-06	0.00101248812346799	0.000669326119219159	0.000199992927769969	0.000746700351214488	0.000575211687237639	0.000860257098677555	0.00063345137626489	0.00147270428111552	0.000316117715950195	9.22789534569068e-05	0.00105162125193757	0.000823586832337622	3.37707774708389e-06	0.00384830869349621	0.00159194102283108	0.00481259319373934	0.00204510614142939	0.00648154222862893	0.0234943688598738	0	0	0.00029715664561956	0.00108314979961729	0.0594896220903318	0.024172996597461	0.0148454325659209	0.00514568363676094	0.004702832000617
C[Del(T):R8]G	0.00167455230279959	0.000402692242037862	0.0028215951730638	0.0114252921089429	0.000213726888688721	0.000211777040050249	0.00273792273783661	0.000166758908769857	0.0003135052311751	0.00111735180655135	0.00034819460258516	0.0277577378621812	0.000207687183776963	0.000477940041778179	0.00134738219454281	0.000186856886204687	0.000581257494643265	7.74617768501583e-05	0.00105969218764678	0.000226349216779188	0.000343586531322648	0.000196711888029969	0.000246804006852426	0.000364861462450385	0.000675024685205756	0.000697580178543518	0.000185626947898572	5.81241708012552e-05	0.000708588886966291	0.000403662689295979	0.000605747706585719	0.000644051477422144	1.01312332412517e-05	0.00748429336109112	0.00197264857283096	0.00128079615779872	0.00195981304518653	0.00696992773161505	0.0198959626002622	0	0	0.0272461082305245	3.61049933205762e-05	0.0131919416475395	0.020882667793771	0.0106819653839789	0.00550162258185504	0.00277062210642701
C[Del(T):R(9,)]A	0.00233626220903446	0.0037656957196747	0	0.00585539844441277	0.000157015258862483	0.000326729409598037	0.00689611080507094	4.17264449088808e-05	0.000221541741282383	0.000338757787592978	0.000435273106020681	0.0375592651798793	0.00121548938444107	0.000404496380855683	0.000732886527919001	0	0.000634712740652874	0.000317866762589904	0.000800732231599857	0.000433645092921075	0.00264108072469138	0.000245533449191516	0.000513751697409649	0.00211883282951752	0.0041989692863623	0.00138149047266171	0.000920526695110795	0.001261159333897	0.000475174903607141	0.0010875568851484	0.000481476027391284	0.000997221964321605	5.06561662062584e-05	0.00161268669624137	0.000800130681337679	0.000936709287265399	0.00134281888298019	0	0	0	0	0.0048104837340978	0.000361049933205762	0.0101617859571835	0.0308331563508722	0.0138404087469238	0.00685434233642963	0.00501490445334862
C[Del(T):R(9,)]C	0.00389620508205002	0.00104156587622749	0	0.0024283727004507	0.000212512150842543	0.000365023802195893	0.00892810374502763	6.8996908878006e-05	0.000404442128356889	0.000493369917426234	0.000552793123461375	0.0476241131823014	0.000945573336758529	0.000273144437846034	0.00232313509654263	0	0.000508467714373417	0.00038522149146414	0.00132614346387558	6.59323810909507e-06	0.000759759191282532	0.000404089202506523	0.000129105549554039	0.00187240064034725	0.00223710221970625	0.00148728645145982	0.00108435636247916	5.33931336430135e-05	0.000476676151249019	0.000191289467207279	0.00356928723842993	0.00124979365023908	3.37707774708389e-06	0.00283583734015415	0.000835596129923927	0.00462713456808674	0.000333321632819553	0	0	0	0	0.018725632708431	0.000794309853052677	0.0551824762006963	0.0439122168853731	0.0220723974435838	0.00928839669283234	0.0019476082527298
C[Del(T):R(9,)]G	0.00154639275501256	0.000602827713700798	0	0.00925186374772795	0.000139921172289456	0.000115086428571592	0.00619984276999317	8.26472599222695e-05	0.000131902834884526	0.000714360262395951	0.000235001156830295	0.0424355941492332	0.000606896373869808	8.35222793133723e-05	0.000898254796361872	0	0.000311088316825611	6.7912888575637e-05	0.00144130003771131	8.10186038829479e-06	0.000461144368038318	0.000380485389878833	0.000441477873743706	0.000429125554614686	0.00117960551632943	0.00049627656783078	0.000343762250760116	4.59586466800623e-05	0.00065813195372278	0.00159984825238765	0.000826150901685816	0.000745113867348744	0.00342435683554307	0.00513086673992583	0.00138355551132486	0.000614574546454535	0.000312466839571921	0	0	0	0	0.144675983132936	0.00115535978625844	0.0131773212634134	0.0281093786245163	0.0118010992761007	0.00495015841207198	0.000286352648329238
G[Del(T):R1]A	7.99889123147925e-05	4.51141497996049e-05	0.000237793404446954	9.23231587559716e-05	0.00289504591108618	0.00330247810300176	0.000368334003054525	0.00533284441462064	0.00299149621675048	0.00257213916976142	0.000829202181708485	8.6590017777823e-06	0.00215798992361808	0.00579844055502114	0.000684793962224145	0.000193854367738695	0.00286731303798683	0.0022461840343418	0.000866895571446144	0.00229729648182579	0.000711996177837527	0.00281257920474519	0.000927925894480249	0.000404694319031741	0.00135521653691639	0.000374601736011776	0.00551475864926127	0.0431403002586526	0.000746045015631141	7.21766439012918e-05	0.000738119612424014	0.000835429422650121	0.010830288334898	0.000380097970209883	2.55850450211639e-05	1.9456280348323e-05	6.74217860680099e-05	0.000131338592819049	0.000526862675836274	0.00123406005758947	0	0.00355516067003762	0.0467198613568256	5.35407399422182e-05	0.000361656486425688	0.000665780128311957	0.000104326371481211	7.59122029859238e-06
G[Del(T):R1]C	0.000148251630094594	9.59730636105904e-05	0.000163158046670319	8.57358861773348e-05	0.0020382631336486	0.00112473358728588	0.000379997131008548	0.00554990983467965	0.0025718187108544	0.00179064513169515	0.00124460860362107	1.898921293176e-05	0.00281276915550672	0.0056851564572476	0.000839259661181487	1.97859822685748e-06	0.000992329300773078	0.00101469698817025	0.00129758655134229	0.000658318062723374	0.00070982042234437	0.00156250514862366	0.000581832751225626	0.000778404053391486	0.00168315969393948	0.000376334112067891	0.00546516633542113	5.00138213871266e-05	0.000352598033647824	8.43465659412793e-05	0.00229912837107993	0.00268443285603199	2.70166219766711e-05	6.34335395566432e-05	0.000168681889811789	3.57360251295729e-05	3.90811625650218e-05	0.000261304887940041	0.000635066989862558	0.00164541341011929	0	9.11121578753359e-05	0.00108314979961729	0.000161552557363899	0.000744747793387655	0.00122983963485162	0.000206061928043053	1.47392406096921e-05
G[Del(T):R1]G	0.000417501526374685	0.000105605874592186	0.000450241149788967	0.000258446290982688	0.00244588850960534	0.00227614492030861	0.000643445797586594	0.00530100583475616	0.00330683886345088	0.00393501481626429	0.00105183456428417	0.000300291097021814	0.00293650109984003	0.00690129337244276	0.000860534287833984	0.000192599646911908	0.00448422976221914	0.00132580151110638	0.00115812813483657	0.00132155311657895	0.000260152097985642	0.00497346454004609	0.0012452620486119	0.000784957402480538	0.00340845576628469	0.000519077360115191	0.00568358255435283	0.00133753179088005	0.00058261919733633	0.000159998680937482	0.000996761173122244	0.00184731765540144	3.37707774708389e-06	0.00152182145123773	6.04524691811037e-06	0.000126692717661748	9.33065838350508e-05	6.81574523368088e-05	0.000695722523246609	0.00397641574112162	0	0.000167932212554541	0.0142975773549482	0.000254669707879536	0.000741155741241566	0.000438479680938644	5.40819064131092e-05	3.53665066942467e-05
G[Del(T):R2]A	0.000261351899322542	6.30119708077052e-05	0.000120130621690976	9.23118984609654e-05	0.00269410841059543	0.00114323373257073	0.000818944817628499	0.00453498787568045	0.00338542461975752	0.00321112115772052	0.000525092512058201	3.52992029215904e-05	0.00137256023995797	0.00336550905207481	0.00114668613639658	2.89550960027924e-06	0.00263902731510034	0.0822546319577927	0.00328599268457602	0.00180241249934906	0.00189037194491399	0.00102739124946816	0.00136392798781437	0.000605002936750827	0.00285014512037977	0.000644996135023629	0.00439567599831428	0.0216086742890434	0.000367700584925114	0.00051276477027875	0.0015390550983314	0.00176534670110318	6.75415549416779e-06	0.000292883235330204	0.000275195240349592	2.2292472818924e-05	0.000212675495008416	6.69099089749392e-05	0.00185143068733058	0.00342794460441519	0	0.00400238439921655	0.0232155107051305	0.000393049076865536	0.00221249022567916	0.00103321668245162	5.30846052725989e-05	0.000123630068305968
